<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170629,000000,2876.0000000,2904.0000000,2860.0000000,2873.0000000,719512
20170630,000000,2874.5000000,2915.5000000,2860.0000000,2872.5000000,720863
20170703,000000,2884.0000000,2921.0000000,2853.5000000,2920.0000000,597789
20170704,000000,2925.0000000,2945.0000000,2895.5000000,2933.0000000,521697
20170705,000000,2931.0000000,2952.0000000,2916.0000000,2951.5000000,588839
20170706,000000,2954.0000000,2985.0000000,2944.5000000,2985.0000000,712417
20170707,000000,2884.0000000,2885.0000000,2835.0000000,2856.0000000,1085282
20170710,000000,2860.0000000,2883.0000000,2843.5000000,2859.0000000,492660
20170711,000000,2861.0000000,2875.0000000,2830.0000000,2875.0000000,485710
20170712,000000,2881.0000000,2917.0000000,2877.0000000,2914.5000000,715617
20170713,000000,2920.0000000,2931.0000000,2893.5000000,2908.5000000,554314
20170714,000000,2912.0000000,2935.0000000,2901.0000000,2923.0000000,516522
20170717,000000,2929.0000000,2941.0000000,2857.5000000,2880.0000000,749644
20170718,000000,2875.0000000,2894.0000000,2831.5000000,2840.0000000,524071
20170719,000000,2834.5000000,2896.0000000,2834.5000000,2896.0000000,493174
20170720,000000,2896.0000000,2910.0000000,2875.5000000,2896.0000000,402481
20170721,000000,2882.5000000,2887.5000000,2837.5000000,2842.0000000,379190
20170724,000000,2838.0000000,2853.5000000,2793.0000000,2826.5000000,682054
20170725,000000,2821.0000000,2835.0000000,2799.5000000,2835.0000000,567259
20170726,000000,2846.5000000,2860.0000000,2806.5000000,2833.0000000,611518
20170727,000000,2834.5000000,2851.5000000,2825.0000000,2851.5000000,416464
20170728,000000,2833.5000000,2837.5000000,2771.5000000,2794.0000000,562653
20170731,000000,2800.5000000,2833.5000000,2752.0000000,2797.5000000,785937
20170801,000000,2811.0000000,2884.5000000,2801.0000000,2864.5000000,755455
20170802,000000,2864.5000000,2945.0000000,2861.5000000,2938.0000000,754725
20170803,000000,2938.0000000,2960.5000000,2911.5000000,2930.0000000,463270
20170804,000000,2916.0000000,2924.5000000,2885.0000000,2903.0000000,435605
20170807,000000,2901.0000000,2944.5000000,2900.5000000,2917.5000000,387719
20170808,000000,2922.0000000,2974.5000000,2911.0000000,2974.0000000,559891
20170809,000000,2957.0000000,2968.0000000,2936.5000000,2939.0000000,404272
20170810,000000,2951.0000000,2953.0000000,2896.0000000,2901.5000000,470040
20170811,000000,2890.0000000,2906.0000000,2860.0000000,2860.0000000,559808
20170814,000000,2878.0000000,2912.5000000,2872.0000000,2883.5000000,365592
20170815,000000,2875.0000000,2888.0000000,2846.5000000,2874.0000000,504009
20170816,000000,2880.0000000,2894.0000000,2842.0000000,2846.5000000,469055
20170817,000000,2846.0000000,2862.5000000,2841.0000000,2841.0000000,376489
20170818,000000,2835.0000000,2842.0000000,2803.5000000,2829.0000000,475392
20170821,000000,2831.5000000,2862.0000000,2824.0000000,2854.5000000,370894
20170822,000000,2857.0000000,2897.0000000,2835.0000000,2897.0000000,510913
20170823,000000,2890.0000000,2893.5000000,2860.0000000,2893.5000000,439925
20170824,000000,2889.0000000,2903.5000000,2867.5000000,2894.0000000,318780
20170825,000000,2910.0000000,2940.0000000,2897.0000000,2915.0000000,304391
20170828,000000,2910.5000000,2929.5000000,2888.0000000,2920.0000000,347340
20170829,000000,2911.5000000,2914.5000000,2860.0000000,2894.0000000,651355
20170830,000000,2900.0000000,2915.5000000,2885.0000000,2905.0000000,582586
20170831,000000,2894.0000000,2952.0000000,2890.5000000,2940.5000000,913525
20170901,000000,2940.5000000,2954.5000000,2914.0000000,2915.0000000,440247
20170904,000000,2908.0000000,2922.5000000,2878.5000000,2895.0000000,380637
20170905,000000,2907.0000000,2915.5000000,2863.5000000,2883.5000000,527561
20170906,000000,2885.0000000,2919.0000000,2855.5000000,2919.0000000,760652
20170907,000000,2915.0000000,2919.0000000,2876.0000000,2876.0000000,553963
20170908,000000,2887.5000000,2928.0000000,2884.0000000,2925.0000000,534565
20170911,000000,2932.0000000,2939.0000000,2906.5000000,2909.0000000,462770
20170912,000000,2914.0000000,2965.0000000,2913.0000000,2961.5000000,454463
20170913,000000,2961.0000000,2975.0000000,2938.0000000,2938.0000000,809181
20170914,000000,2944.0000000,2983.0000000,2926.5000000,2970.0000000,693394
20170915,000000,2968.5000000,2995.5000000,2950.0000000,2978.5000000,1095373
20170918,000000,2985.5000000,3048.0000000,2975.0000000,3032.5000000,1399635
20170919,000000,3027.5000000,3060.0000000,3016.0000000,3025.0000000,625622
20170920,000000,3024.5000000,3030.0000000,2975.0000000,2985.0000000,882194
20170921,000000,2990.5000000,3018.5000000,2987.0000000,2991.5000000,871071
20170922,000000,2993.0000000,2993.0000000,2948.0000000,2970.0000000,778805
20170925,000000,2979.0000000,3041.0000000,2962.5000000,3039.5000000,818524
20170926,000000,3047.0000000,3065.5000000,3017.0000000,3022.0000000,663597
20170927,000000,3020.0000000,3065.0000000,3019.5000000,3064.5000000,557970
20170928,000000,3061.5000000,3085.0000000,3050.0000000,3065.0000000,546934
20170929,000000,3056.5000000,3072.5000000,3049.5000000,3064.0000000,429131
20171002,000000,3064.0000000,3068.0000000,3025.0000000,3044.5000000,402679
20171003,000000,3042.0000000,3058.0000000,3031.0000000,3054.0000000,391518
20171004,000000,3045.5000000,3054.0000000,3035.0000000,3038.5000000,418342
20171005,000000,3034.0000000,3064.0000000,3032.5000000,3054.0000000,451466
20171006,000000,3054.0000000,3075.5000000,3054.0000000,3060.0000000,436000
20171009,000000,3063.0000000,3069.5000000,3039.5000000,3052.5000000,427752
20171010,000000,3050.5000000,3050.5000000,3007.0000000,3037.5000000,538995
20171011,000000,3041.5000000,3059.0000000,3036.0000000,3040.0000000,409251
20171012,000000,3040.5000000,3046.0000000,3016.5000000,3035.0000000,233605
20171013,000000,3040.0000000,3040.0000000,3009.0000000,3018.0000000,479434
20171016,000000,3030.0000000,3032.5000000,3002.0000000,3020.0000000,424269
20171017,000000,3023.5000000,3028.0000000,2977.0000000,3003.0000000,547432
20171018,000000,3007.5000000,3021.5000000,2997.0000000,3011.0000000,404366
20171019,000000,3010.5000000,3018.0000000,2975.5000000,2985.0000000,417461
20171020,000000,2992.5000000,3007.0000000,2980.5000000,2994.0000000,424104
20171023,000000,2999.0000000,3008.0000000,2983.0000000,2997.0000000,394534
20171024,000000,2996.0000000,3026.0000000,2996.0000000,3018.0000000,338596
20171025,000000,3021.5000000,3046.0000000,3005.0000000,3005.0000000,620960
20171026,000000,3008.0000000,3025.0000000,2990.5000000,2996.0000000,523676
20171027,000000,3009.5000000,3067.0000000,3009.5000000,3064.5000000,723348
20171030,000000,3065.0000000,3097.5000000,3041.0000000,3058.0000000,817915
20171031,000000,3063.5000000,3134.0000000,3060.0000000,3096.0000000,1026669
20171101,000000,3110.0000000,3157.0000000,3101.5000000,3144.5000000,732038
20171102,000000,3140.5000000,3150.0000000,3125.0000000,3150.0000000,385856
20171103,000000,3156.0000000,3203.0000000,3155.0000000,3168.5000000,633098
20171107,000000,3211.0000000,3365.0000000,3210.0000000,3325.0000000,1600374
20171108,000000,3317.0000000,3386.0000000,3311.0000000,3336.0000000,606169
20171109,000000,3346.0000000,3373.0000000,3286.0000000,3368.0000000,872481
20171110,000000,3360.0000000,3368.0000000,3322.0000000,3344.5000000,569120
20171113,000000,3345.0000000,3415.0000000,3323.5000000,3326.0000000,878540
20171114,000000,3319.0000000,3359.0000000,3305.0000000,3325.0000000,878065
20171115,000000,3324.0000000,3330.0000000,3276.5000000,3296.0000000,604137
20171116,000000,3317.5000000,3368.0000000,3289.0000000,3304.0000000,580867
20171117,000000,3293.5000000,3360.0000000,3293.0000000,3304.5000000,330965
20171120,000000,3300.0000000,3316.5000000,3262.5000000,3281.0000000,223953
20171121,000000,3285.0000000,3327.5000000,3279.5000000,3319.5000000,360973
20171122,000000,3330.0000000,3369.0000000,3311.5000000,3369.0000000,469096
