<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160527,000000,9.2698300,9.2916000,9.2473000,9.2761600,646700
20160528,000000,9.2772000,9.2824000,9.2703000,9.2704000,7
20160530,000000,9.2766000,9.2911000,9.2561000,9.2798700,428131
20160531,000000,9.2793000,9.3038800,9.2593000,9.2719700,446900
20160601,000000,9.2739000,9.2928300,9.2613000,9.2769000,398027
20160602,000000,9.2759600,9.3069900,9.2678000,9.2816200,365486
20160603,000000,9.2796000,9.2940000,9.2406000,9.2527000,381889
20160604,000000,9.2577000,9.2577000,9.2410000,9.2562000,5
20160605,000000,9.2493000,9.2556000,9.2475000,9.2556000,102
20160606,000000,9.2474300,9.2684100,9.2139000,9.2202000,402780
20160607,000000,9.2210000,9.2423600,9.2141000,9.2294600,398917
20160608,000000,9.2268000,9.2570800,9.2193000,9.2375000,352258
20160609,000000,9.2379000,9.2713000,9.2292000,9.2495600,369499
20160610,000000,9.2495600,9.3579200,9.2433000,9.3517000,448565
20160611,000000,9.3514000,9.3551000,9.3514000,9.3551000,4
20160612,000000,9.3514000,9.3514000,9.3263000,9.3263000,20
20160613,000000,9.3441500,9.3518300,9.2944000,9.2968700,509172
20160614,000000,9.2944000,9.3431800,9.2889100,9.3020100,485083
20160615,000000,9.3065000,9.3730100,9.3014000,9.3539800,403699
20160616,000000,9.3559000,9.3994200,9.3435000,9.3574300,448937
20160617,000000,9.3598000,9.3988000,9.3510000,9.3915600,376656
20160618,000000,9.3921000,9.4010000,9.3752000,9.3922900,16
20160619,000000,9.3955000,9.3955000,9.3438000,9.3557000,93
20160620,000000,9.3530000,9.3728800,9.3190000,9.3257200,478383
20160621,000000,9.3233000,9.3439700,9.2927000,9.3070800,441702
20160622,000000,9.3061500,9.3521000,9.2973000,9.3323600,422729
20160623,000000,9.3332000,9.3400000,9.2718000,9.2780000,364514
20160624,000000,9.2868000,9.5912000,9.2428000,9.4031000,467187
20160625,000000,9.3976000,9.3976000,9.3976000,9.3976000,1
20160626,000000,9.4053000,9.4300000,9.3878000,9.4200000,28
20160627,000000,9.3966000,9.4574800,9.3580000,9.4267000,438003
20160628,000000,9.4269000,9.4573300,9.3870000,9.4085300,437008
20160629,000000,9.4076000,9.4464300,9.3945000,9.4011000,358553
20160630,000000,9.4046000,9.4403800,9.3802000,9.3830900,465735
20160701,000000,9.3826600,9.4212000,9.3745000,9.4011000,343952
20160702,000000,9.3897000,9.4007000,9.3677000,9.3677000,4
20160703,000000,9.3828000,9.3952000,9.3828000,9.3928000,43
20160704,000000,9.3908000,9.4122200,9.3820000,9.3828500,268159
20160705,000000,9.3829600,9.4562100,9.3770000,9.4358000,338704
20160706,000000,9.4350000,9.4980000,9.4122300,9.4623600,528247
