<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170110,000000,63.4530000,63.7710000,62.8730000,63.4350000,417470
20170111,000000,63.4430000,63.6420000,62.9110000,63.2100000,428066
20170112,000000,63.2100000,63.5520000,62.8339000,62.9450000,370875
20170113,000000,62.9470000,63.5840000,62.8410000,63.3800000,247020
20170114,000000,63.3680000,63.5400000,63.2190000,63.4540000,398
20170115,000000,63.2040000,63.4160000,63.1150000,63.1210000,305
20170116,000000,63.1200000,64.0415000,62.7142000,63.4230000,247774
20170117,000000,63.4230000,64.5701000,63.0890000,63.6010000,473337
20170118,000000,63.6010000,63.7530000,62.9937000,63.2000000,417351
20170119,000000,63.1980000,64.2370000,62.9450000,63.5610000,484893
20170120,000000,63.5630000,64.0430000,63.2120000,63.6660000,432402
20170121,000000,63.7170000,63.9840000,63.6150000,63.8680000,234
20170123,000000,63.8500000,64.2050000,63.5540000,63.9310000,408439
20170124,000000,63.9310000,64.3435000,63.4260000,63.6030000,413432
20170125,000000,63.6030000,64.0070000,63.2120000,63.9490000,430972
20170126,000000,63.9880000,64.8920000,63.7190000,64.4200000,474586
20170127,000000,64.4210000,64.5680000,63.6760000,63.9950000,430699
20170128,000000,63.9920000,64.2670000,63.8900000,64.2670000,2075
20170129,000000,63.9090000,64.3032000,63.7429000,63.7429000,407
20170130,000000,64.0720000,64.5980000,63.5838000,63.9240000,400042
20170131,000000,63.9240000,65.0390000,63.4058000,64.8680000,397246
20170201,000000,64.8680000,65.1280000,64.5350000,64.6780000,414118
20170202,000000,64.6780000,64.8680000,63.1630000,63.7256000,277433
20170203,000000,63.7720000,64.0400000,63.3180000,63.5540000,404862
20170204,000000,63.5540000,63.6530000,63.4560000,63.5026000,1908
20170205,000000,63.5560000,63.6740000,63.5260000,63.6320000,297
20170206,000000,63.6380000,64.7089000,62.9130000,63.2950000,283988
20170207,000000,63.2960000,63.5050000,62.9460000,63.4320000,317141
20170208,000000,63.4320000,63.5620000,62.9860000,63.3100000,307689
20170209,000000,63.2970000,63.3760000,62.6440000,62.8250000,291057
20170210,000000,62.8250000,62.9110000,61.8180000,61.9590000,310103
20170211,000000,62.0050000,62.0600000,61.6949000,62.0030000,1827
20170212,000000,61.9190000,62.0430000,61.6339000,61.9965000,363
20170213,000000,62.0300000,62.2500000,61.3000000,61.4130000,276336
20170214,000000,61.4400000,61.7220000,60.1850000,60.3440000,307757
20170215,000000,60.3440000,61.0960000,59.7420000,60.6700000,302064
20170216,000000,60.6700000,61.5460000,60.4010000,61.3890000,292031
20170217,000000,61.3890000,62.1210000,60.8350000,61.9880000,185028
20170218,000000,61.9360000,62.1570000,61.5586000,61.8690000,308
20170219,000000,61.9460000,62.0620000,61.3196000,61.3407000,302
20170220,000000,61.9390000,62.0390000,61.3375000,61.3872000,187777
20170221,000000,61.4380000,61.5880000,60.4820000,60.5310000,279942
20170222,000000,60.5310000,61.4010000,60.2810000,61.3690000,254235
20170223,000000,61.3690000,61.3840000,60.7830000,61.0660000,168467
20170224,000000,61.0660000,62.0440000,60.9430000,61.7370000,252372
20170225,000000,61.7370000,62.1505000,61.5500000,61.7630000,1666
20170226,000000,61.6970000,61.8270000,61.6671000,61.7320000,179
20170227,000000,61.7290000,61.7550000,60.9290000,61.5200000,208792
