<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190228,000000,273.0197848,273.3054290,268.6382061,270.2551566,4901
20190301,000000,270.2551566,275.2488300,270.2551566,275.2335276,4904
20190304,000000,275.2335276,277.1157191,271.7649904,275.9629406,4904
20190305,000000,275.9629406,276.1414682,273.1524053,275.0754031,4905
20190306,000000,273.3207314,273.3207314,269.8930005,271.2549114,4902
20190307,000000,271.4028343,271.5456564,268.5565935,269.7093720,4888
20190308,000000,265.0625524,265.0625524,261.8949618,264.3229378,4908
20190311,000000,264.3229378,269.1788899,264.3229378,268.6076014,4064
20190312,000000,269.1074788,272.0047275,269.1074788,270.5816071,4865
20190313,000000,270.5816071,273.7185930,270.5816071,273.6216780,4227
20190314,000000,273.6216780,275.2029229,273.5145614,273.7849033,4479
20190315,000000,273.7849033,274.3765949,272.9636761,273.4329487,4481
20190318,000000,273.4329487,277.9726518,273.4329487,277.4676736,4913
20190319,000000,277.4676736,280.3037129,275.4987687,276.4832212,4900
20190320,000000,276.4832212,281.7115309,275.5854821,279.2172446,4894
20190321,000000,278.5796459,281.7115309,277.9828534,281.2116535,4914
20190322,000000,281.2116535,281.2116535,272.3821860,273.4023440,4907
20190325,000000,273.4023440,273.8920198,270.7550340,273.3819408,4915
20190326,000000,273.3819408,543.6700000,273.3819408,543.6700000,4915
20190327,000000,277.3146499,539.9900000,273.2391187,539.9900000,4919
20190328,000000,275.4375592,542.1500000,274.0603459,542.1500000,4919
20190329,000000,276.5393299,541.6100000,275.3355434,541.6100000,4905
20190401,000000,276.2638872,549.0000000,276.2638872,549.0000000,4369
20190402,000000,280.0333710,545.0400000,277.3401539,545.0400000,4913
20190403,000000,278.0134582,545.9900000,274.0552451,539.2600000,3726
20190404,000000,275.0652015,544.0800000,273.9481285,544.0800000,4913
20190405,000000,277.5237823,553.7600000,277.5237823,553.7600000,4913
20190408,000000,282.4613470,556.2900000,282.4613470,556.2900000,4028
20190409,000000,283.1142482,551.4200000,279.3957723,549.0000000,4314
20190410,000000,281.0025211,551.5800000,280.5332484,551.5800000,4911
20190411,000000,281.3493748,551.3900000,279.1305312,551.3900000,4921
20190412,000000,281.2524598,284.6546867,281.2524598,282.1297957,4916
