<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190515,000000,1769.3500000,1781.1700000,1766.6000000,1772.0600000,1888728350
20190516,000000,1774.7200000,1781.9700000,1764.3400000,1778.7600000,1536369047
20190517,000000,1776.3300000,1796.0800000,1774.2800000,1791.3300000,2110804399
20190520,000000,1793.1800000,1828.0400000,1790.2400000,1810.4300000,2930075710
20190521,000000,1815.4600000,1828.4800000,1805.5700000,1824.1200000,1911266562
20190522,000000,1827.9500000,1836.9800000,1819.2900000,1830.0500000,2024375368
20190523,000000,1828.4100000,1833.7300000,1823.0300000,1824.4100000,1420093109
20190524,000000,1826.7700000,1844.2700000,1826.7700000,1839.9800000,2017286042
20190527,000000,1841.0000000,1843.7300000,1818.7900000,1825.7700000,1518860808
20190528,000000,1829.5300000,1835.8000000,1820.4700000,1835.7300000,3011242744
20190529,000000,1834.1400000,1840.7900000,1831.6500000,1838.8100000,1681223117
20190530,000000,1831.3300000,1837.4700000,1830.2200000,1834.4600000,1372972183
20190531,000000,1833.6200000,1833.8400000,1819.7000000,1824.4100000,1131211472
20190603,000000,1821.5800000,1824.3100000,1814.1000000,1821.8200000,1524506493
20190604,000000,1822.6500000,1835.5900000,1818.5400000,1831.1500000,1393230092
20190605,000000,1834.5900000,1845.7800000,1827.4300000,1843.3800000,1844538477
20190606,000000,1843.8500000,1874.2200000,1843.8500000,1873.1000000,2948046069
20190607,000000,1875.6000000,1892.7100000,1872.7200000,1889.5900000,2955247686
20190610,000000,1893.0000000,1906.8100000,1893.0000000,1902.5500000,2418554224
20190611,000000,1908.1500000,1913.8300000,1899.7300000,1910.5300000,2723782106
20190613,000000,1914.2600000,1955.3900000,1914.2600000,1941.0400000,4797023195
20190614,000000,1942.5700000,1980.4000000,1939.2700000,1972.1200000,3882809088
20190617,000000,1977.6700000,2037.2500000,1976.7400000,2002.2200000,6119089446
20190618,000000,1999.6100000,2030.6100000,1983.4500000,2030.6100000,4668793081
20190619,000000,2035.4200000,2058.8000000,2030.7900000,2054.0900000,3647463226
20190620,000000,2062.7500000,2087.8500000,2062.7500000,2067.5900000,3786267744
20190621,000000,2066.6800000,2075.0800000,2034.8500000,2039.2700000,4140184165
20190624,000000,2026.7300000,2048.1200000,2024.7100000,2047.3600000,2652672408
20190625,000000,2046.0000000,2053.3200000,2005.0500000,2005.0600000,2855425132
20190626,000000,2005.6100000,2017.5300000,1995.4700000,1996.5100000,3345826494
20190627,000000,1997.9000000,2013.2900000,1997.6900000,2007.4400000,2541954474
20190628,000000,2007.6100000,2008.5600000,1993.5600000,1993.5700000,1738240497
20190701,000000,2000.1500000,2016.2300000,1995.0500000,2016.0200000,2614710038
20190702,000000,2020.4900000,2022.4100000,2009.5900000,2013.8400000,1553695743
20190703,000000,2013.3900000,2033.6700000,2010.4100000,2028.6500000,1856720178
20190704,000000,2031.3800000,2035.3900000,2016.2300000,2020.4900000,1976010505
20190705,000000,2014.9400000,2014.9400000,1994.7600000,1997.9300000,2155947749
20190708,000000,1980.0000000,1980.0000000,1958.7700000,1962.3700000,2435077027
20190709,000000,1963.6700000,1963.6700000,1942.5100000,1949.0000000,2133050470
20190710,000000,1952.9800000,1962.0800000,1950.3900000,1956.9700000,1677641109
20190711,000000,1963.9900000,1968.4300000,1919.5300000,1922.0100000,1982384460
20190712,000000,1923.0900000,1937.0100000,1899.5300000,1936.8200000,2509087533
20190715,000000,1918.2200000,1928.6400000,1902.9100000,1910.4600000,2474386603
20190716,000000,1914.2800000,1918.5700000,1878.0100000,1878.0100000,2841144986
20190717,000000,1873.3700000,1894.6300000,1867.4900000,1887.5400000,1745978377
20190718,000000,1887.9200000,1889.5400000,1876.8300000,1887.6600000,1175770109
20190719,000000,1894.8300000,1901.5700000,1878.5300000,1881.3500000,1424673861
20190722,000000,1884.5700000,1895.9400000,1862.1200000,1863.0000000,1620293478
20190723,000000,1866.5000000,1874.5200000,1862.5900000,1869.6100000,1286590694
20190724,000000,1870.5800000,1880.2700000,1870.5300000,1871.2200000,1319016462
20190725,000000,1864.7200000,1899.4700000,1864.2000000,1896.7500000,1795252303
20190726,000000,1897.3900000,1898.7800000,1884.9000000,1884.9000000,1456681320
20190729,000000,1892.7800000,1902.3900000,1889.3200000,1900.7800000,973425038
