<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170318,000000,57.9344000,57.9344000,57.9344000,57.9344000,0
20170321,000000,57.2847000,57.2847000,57.2847000,57.2847000,0
20170322,000000,57.2323000,57.2323000,57.2323000,57.2323000,0
20170323,000000,57.6360000,57.6360000,57.6360000,57.6360000,0
20170324,000000,57.5228000,57.5228000,57.5228000,57.5228000,0
20170325,000000,57.4247000,57.4247000,57.4247000,57.4247000,0
20170328,000000,57.0233000,57.0233000,57.0233000,57.0233000,0
20170329,000000,56.9364000,56.9364000,56.9364000,56.9364000,0
20170330,000000,57.0241000,57.0241000,57.0241000,57.0241000,0
20170331,000000,56.3779000,56.3779000,56.3779000,56.3779000,0
20170401,000000,55.9606000,55.9606000,55.9606000,55.9606000,0
20170404,000000,56.1396000,56.1396000,56.1396000,56.1396000,0
20170405,000000,56.5553000,56.5553000,56.5553000,56.5553000,0
20170406,000000,55.8940000,55.8940000,55.8940000,55.8940000,0
20170407,000000,56.4369000,56.4369000,56.4369000,56.4369000,0
20170408,000000,56.9201000,56.9201000,56.9201000,56.9201000,0
20170411,000000,57.3896000,57.3896000,57.3896000,57.3896000,0
20170412,000000,56.9552000,56.9552000,56.9552000,56.9552000,0
20170413,000000,56.7556000,56.7556000,56.7556000,56.7556000,0
20170414,000000,56.6019000,56.6019000,56.6019000,56.6019000,0
20170415,000000,56.2945000,56.2945000,56.2945000,56.2945000,0
20170418,000000,56.2505000,56.2505000,56.2505000,56.2505000,0
20170419,000000,55.9793000,55.9793000,55.9793000,55.9793000,0
20170420,000000,56.1753000,56.1753000,56.1753000,56.1753000,0
20170421,000000,56.4165000,56.4165000,56.4165000,56.4165000,0
20170422,000000,56.2307000,56.2307000,56.2307000,56.2307000,0
20170425,000000,56.0794000,56.0794000,56.0794000,56.0794000,0
20170426,000000,55.8453000,55.8453000,55.8453000,55.8453000,0
20170427,000000,56.3131000,56.3131000,56.3131000,56.3131000,0
20170428,000000,56.9707000,56.9707000,56.9707000,56.9707000,0
20170429,000000,56.9838000,56.9838000,56.9838000,56.9838000,0
20170503,000000,56.9518000,56.9518000,56.9518000,56.9518000,0
20170504,000000,57.0927000,57.0927000,57.0927000,57.0927000,0
20170505,000000,57.5714000,57.5714000,57.5714000,57.5714000,0
20170506,000000,58.5382000,58.5382000,58.5382000,58.5382000,0
20170511,000000,58.0824000,58.0824000,58.0824000,58.0824000,0
20170512,000000,57.1161000,57.1161000,57.1161000,57.1161000,0
20170513,000000,57.1640000,57.1640000,57.1640000,57.1640000,0
20170516,000000,56.5258000,56.5258000,56.5258000,56.5258000,0
20170517,000000,56.2603000,56.2603000,56.2603000,56.2603000,0
20170518,000000,56.7383000,56.7383000,56.7383000,56.7383000,0
20170519,000000,57.4683000,57.4683000,57.4683000,57.4683000,0
20170520,000000,57.1602000,57.1602000,57.1602000,57.1602000,0
20170523,000000,56.4988000,56.4988000,56.4988000,56.4988000,0
20170524,000000,56.5552000,56.5552000,56.5552000,56.5552000,0
20170525,000000,56.2743000,56.2743000,56.2743000,56.2743000,0
20170526,000000,56.0701000,56.0701000,56.0701000,56.0701000,0
20170527,000000,56.7560000,56.7560000,56.7560000,56.7560000,0
20170530,000000,56.7106000,56.7106000,56.7106000,56.7106000,0
20170531,000000,56.5168000,56.5168000,56.5168000,56.5168000,0
20170601,000000,56.6876000,56.6876000,56.6876000,56.6876000,0
20170602,000000,56.5373000,56.5373000,56.5373000,56.5373000,0
20170603,000000,56.6876000,56.6876000,56.6876000,56.6876000,0
20170606,000000,56.6152000,56.6152000,56.6152000,56.6152000,0
20170607,000000,56.6747000,56.6747000,56.6747000,56.6747000,0
20170608,000000,56.5878000,56.5878000,56.5878000,56.5878000,0
20170609,000000,56.9857000,56.9857000,56.9857000,56.9857000,0
20170610,000000,57.0020000,57.0020000,57.0020000,57.0020000,0
20170614,000000,56.9096000,56.9096000,56.9096000,56.9096000,0
20170615,000000,57.0303000,57.0303000,57.0303000,57.0303000,0
20170616,000000,57.4437000,57.4437000,57.4437000,57.4437000,0
20170617,000000,57.7408000,57.7408000,57.7408000,57.7408000,0
20170620,000000,57.9585000,57.9585000,57.9585000,57.9585000,0
20170621,000000,58.5786000,58.5786000,58.5786000,58.5786000,0
20170622,000000,60.0000000,60.0000000,60.0000000,60.0000000,0
20170623,000000,60.1482000,60.1482000,60.1482000,60.1482000,0
20170624,000000,59.6564000,59.6564000,59.6564000,59.6564000,0
20170627,000000,59.0014000,59.0014000,59.0014000,59.0014000,0
20170628,000000,58.8843000,58.8843000,58.8843000,58.8843000,0
20170629,000000,59.5415000,59.5415000,59.5415000,59.5415000,0
20170630,000000,59.0855000,59.0855000,59.0855000,59.0855000,0
20170701,000000,59.3862000,59.3862000,59.3862000,59.3862000,0
20170704,000000,58.9695000,58.9695000,58.9695000,58.9695000,0
20170705,000000,59.2295000,59.2295000,59.2295000,59.2295000,0
20170706,000000,59.5787000,59.5787000,59.5787000,59.5787000,0
20170707,000000,60.2426000,60.2426000,60.2426000,60.2426000,0
20170708,000000,60.3792000,60.3792000,60.3792000,60.3792000,0
20170711,000000,60.3014000,60.3014000,60.3014000,60.3014000,0
20170712,000000,60.7397000,60.7397000,60.7397000,60.7397000,0
20170713,000000,60.6227000,60.6227000,60.6227000,60.6227000,0
20170714,000000,60.1836000,60.1836000,60.1836000,60.1836000,0
20170715,000000,59.8806000,59.8806000,59.8806000,59.8806000,0
20170718,000000,59.0657000,59.0657000,59.0657000,59.0657000,0
20170719,000000,59.3705000,59.3705000,59.3705000,59.3705000,0
20170720,000000,59.2418000,59.2418000,59.2418000,59.2418000,0
20170721,000000,59.0823000,59.0823000,59.0823000,59.0823000,0
20170722,000000,58.9325000,58.9325000,58.9325000,58.9325000,0
20170725,000000,59.6572000,59.6572000,59.6572000,59.6572000,0
20170726,000000,59.8185000,59.8185000,59.8185000,59.8185000,0
20170727,000000,59.9102000,59.9102000,59.9102000,59.9102000,0
20170728,000000,59.4102000,59.4102000,59.4102000,59.4102000,0
20170729,000000,59.5436000,59.5436000,59.5436000,59.5436000,0
20170801,000000,60.0633000,60.0633000,60.0633000,60.0633000,0
20170802,000000,59.8454000,59.8454000,59.8454000,59.8454000,0
20170803,000000,60.5819000,60.5819000,60.5819000,60.5819000,0
20170804,000000,60.7503000,60.7503000,60.7503000,60.7503000,0
20170805,000000,60.3281000,60.3281000,60.3281000,60.3281000,0
20170808,000000,60.0605000,60.0605000,60.0605000,60.0605000,0
20170809,000000,59.9886000,59.9886000,59.9886000,59.9886000,0
20170810,000000,59.9611000,59.9611000,59.9611000,59.9611000,0
20170811,000000,59.9298000,59.9298000,59.9298000,59.9298000,0
20170812,000000,60.1873000,60.1873000,60.1873000,60.1873000,0
20170815,000000,59.7990000,59.7990000,59.7990000,59.7990000,0
20170816,000000,59.9266000,59.9266000,59.9266000,59.9266000,0
20170817,000000,59.6521000,59.6521000,59.6521000,59.6521000,0
20170818,000000,59.2490000,59.2490000,59.2490000,59.2490000,0
20170819,000000,59.3612000,59.3612000,59.3612000,59.3612000,0
20170822,000000,59.1409000,59.1409000,59.1409000,59.1409000,0
20170823,000000,59.0396000,59.0396000,59.0396000,59.0396000,0
20170824,000000,59.1312000,59.1312000,59.1312000,59.1312000,0
20170825,000000,59.1397000,59.1397000,59.1397000,59.1397000,0
20170826,000000,59.1476000,59.1476000,59.1476000,59.1476000,0
20170829,000000,58.5469000,58.5469000,58.5469000,58.5469000,0
20170830,000000,58.5320000,58.5320000,58.5320000,58.5320000,0
20170831,000000,58.7306000,58.7306000,58.7306000,58.7306000,0
20170901,000000,58.5454000,58.5454000,58.5454000,58.5454000,0
20170902,000000,58.0557000,58.0557000,58.0557000,58.0557000,0
20170905,000000,57.7817000,57.7817000,57.7817000,57.7817000,0
20170906,000000,57.8503000,57.8503000,57.8503000,57.8503000,0
20170907,000000,57.3387000,57.3387000,57.3387000,57.3387000,0
20170908,000000,57.1411000,57.1411000,57.1411000,57.1411000,0
20170909,000000,56.9966000,56.9966000,56.9966000,56.9966000,0
20170912,000000,57.1694000,57.1694000,57.1694000,57.1694000,0
20170913,000000,57.2656000,57.2656000,57.2656000,57.2656000,0
20170914,000000,57.6679000,57.6679000,57.6679000,57.6679000,0
20170915,000000,57.7706000,57.7706000,57.7706000,57.7706000,0
20170916,000000,57.5336000,57.5336000,57.5336000,57.5336000,0
20170919,000000,57.6242000,57.6242000,57.6242000,57.6242000,0
